restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,restaurant_text_position,lng_wgs84,lat_wgs84
B0LROAWG2H,三口三口cake,4.3,15967159135,糕饼店,50800,220,文三西路207号(五联地铁站E口步行370米),120.09934791328364,30.278007525854267
B0JG45BRBA,至臻烘焙(城北商贸园店),3.5,15925615455,糕饼店,50800,18,三墩镇城北商贸园41栋105号,120.08806181785282,30.314819309588128
B0LD4XO281,荷汐樹夏,4.7,15868460520,糕饼店,50800,40,长埭村健身游步道南侧,120.03640149462709,30.16876465119329
B0L2ZZ3Q6C,迦南·甜品蛋糕(紫荆天街店),4.4,15858256726,糕饼店,50800,36,三墩镇古墩路1009号龙致商业中心6号楼B1层54号,120.08680641159937,30.32294759366927
B0KAKLPEO9,lucky to bake(有幸烘焙),4.0,15858176336,糕饼店,50800,16,三墩镇同仁家园金涛港b区114号,120.07323531057122,30.329629836854096
B0G29AONLR,六贤记(文二店),4.5,15824463076,糕饼店,50800,27,文二西路6-3号,120.11218808109784,30.284599483382248
B0J3FC8QD0,大唐饼业(景顺铂悦城店),4.0,15757048189,糕饼店,50800,29,留下街道铂悦城11号楼1楼106室,120.0447013393809,30.230642075958773
B0L161TDUY,云朵舒芙蕾(黄姑山路店),3.6,15755279316,糕饼店,50800,20,教工路1-2号,120.13027679509936,30.275521888572122
B0H1KR5DWT,米兰西饼生日蛋糕(转塘店),4.2,15700079931,糕饼店,50800,80,横桥沈合苑东北门旁,120.06394630808285,30.161874396921732
B0L2R9NWE2,W法式蛋糕CAKE西湖店,4.3,15669501392,糕饼店,50800,56,文二西路510号,120.0906161648769,30.28374238220775
B0L0RU5C28,麦莎蛋糕(西湖店),4.2,15658181268,糕饼店,50800,61,转塘街道转塘科技经济区块16号2幢106室,120.07665584296375,30.132497994811438
B0K2RSF8T3,月照松煎(之江二小店),4.4,15382353025,糕饼店,50800,28,文景路333号,120.09011016601085,30.161885175446457
B0L0GA2ID6,BONPAIN柏畔,4.4,15372062763,糕饼店,50800,37,古荡街道益乐路72号,120.10950654610657,30.28471754978968
B0HKL5RN3L,六贤记(西溪银泰店),4.4,15372038359,糕饼店,50800,30,双龙街588号西溪银泰城1号楼负一层B048号商铺,120.07135758435669,30.295946810667534
B0L05DSWTR,Pantry'sBest派悦坊蛋糕(天目里国际街区·联合大厦店),4.2,15356670597,糕饼店,50800,41,"联合大厦A幢103,外围商铺靠河这边",120.09339375815,30.267591757036435
B0L2BDJE52,娘姨嵌糕·台州手作美食(文二路店),4.2,15215829321,糕饼店,50800,17,文二路219号,120.13114810765113,30.285036137411037
B0L36Z96I9,秘境鹿屿CAKE生日蛋糕·冰淇淋·动物奶油(转塘店),4.3,15168416425,糕饼店,50800,85,转塘街道久耀商业中心5号楼127室,120.06610033945866,30.14685209465786
B0H0TRRBVF,Franquette(玉泉大厦店),4.5,15168337573,糕饼店,50800,31,天目山路135玉泉大厦F1层,120.12761467275512,30.27321258987379
B0J0VA0VNR,老虎面包(白马尊邸店),4.3,15168222836,糕饼店,50800,10,墩池路老虎面包20号商铺,120.07645037044838,30.337608027282347
B0LRLSMHYL,71HONEY提拉米苏,4.2,15105785864,糕饼店,50800,27,转塘街道创意路313号102幢109室,120.06926929851282,30.154293236626515
B0FFJO1UKC,C&D CAKESTUDIO(方易西鉴枫景店),4.0,15088702898,糕饼店,50800,51,竞舟路27号,120.10114458497385,30.27201062218876
B0KUZCNLWS,莫卡乡村(黄龙万科店),4.3,13858185234,糕饼店,50800,26,翠苑街道文三路453号(文三路地铁站E2口旁),120.12328643517407,30.278756780747106
B0J6A76OFT,小蓝莓手作烘焙(杭州西溪天街店),3.9,13818712336,糕饼店,50800,15,枫树路168号(蒋村地铁站D口步行90米),120.06222900051321,30.2964996249365
B0FFM7FDF8,茂华糕点(骆家庄店),4.0,13777817562,糕饼店,50800,13,文一西路521号骆家庄创业街3-2-1,120.08916973328643,30.288794085072997
B0I2VZ3LOH,乃个呼呼DIY烘焙,3.9,13766806243,糕饼店,50800,122,萍水西街优盘时代三号楼414,120.09629341672517,30.303591205478327
B0JUC6VYMT,小批量蛋糕(华苑公寓店),3.6,13758144250,糕饼店,50800,39,文新街道星洲街29号(文新地铁站C口步行100米),120.09247301443358,30.290665501576786
B0L3ONX71F,丰禾野面包咖啡,4.5,13757121034,糕饼店,50800,32,中融蓝城CoC理想城,120.10153131873399,30.174852881860346
B0FFH0D9AH,RUSONBAKERY鹿松,4.7,13738129121,糕饼店,50800,37,灵隐街道西溪路143号黄龙雅苑,120.13390213462495,30.270935422061687
B0LRZL2P0W,徐根来草鸡蛋·蛋糕(文三路店),4.5,13736383973,糕饼店,50800,14,文三路356号九莲新村西区,120.12842304008672,30.279449035084696
B0J2N7BZVT,Met Soul秘颂面包坊(云州国际中心店),4.5,13656670743,糕饼店,50800,30,古天巷8号云州国际中心,120.09556756446919,30.269910641660733
B0IAJC0IAG,杰里烘焙,4.5,13616714539,糕饼店,50800,28,泰和路港湾家园19幢13一14号商铺,120.07921970752612,30.312653447138366
B0LU6HHFZ3,肯豆日记·生日蛋糕·冰淇淋·木糖醇·动物奶油(西湖店),4.2,13588812368,糕饼店,50800,30,双龙街588号杭州西溪银泰城西区弘德路店F2层,120.07030588400583,30.29595487565828
B0LB153HI2,小麦部面包店,3.5,13588195083,糕饼店,50800,32,屏新支路与屏新路交叉口西南360米,120.04074192568024,30.227309833176218
B0IG9REDM7,塘栖老刀糕点食品(都市水乡·水秀苑店),3.5,13588091270,糕饼店,50800,,民意街27号,120.08802972148503,30.327434663135772
B0LGRH9SIQ,喜柿蛋糕屋,3.9,13575494503,糕饼店,50800,32,留和路135号,120.04539025676762,30.231238607152928
B0IUJAKLKS,筑梦烘焙坊,3.9,13566649012,糕饼店,50800,22,西溪街道马塍路1-5号,120.14585364831984,30.275811926264858
B0JASM8IH5,Les Gourmands 乐谷烘焙(山水人家店),4.6,13429696913,糕饼店,50800,48,古荡街道竞舟路16-3号,120.101618208335,30.27168181321173
B0IAPCSAW4,Tulp Bakery塔塔烘焙店,4.5,13396812160,糕饼店,50800,42,转塘安埠街之江家园四区6号商铺,120.07890103484318,30.15565483706629
B0KD951QOU,星可甜安心烘焙(西投银泰城店),4.1,13396530851,糕饼店,50800,24,转塘街道枫桦西路9号西投银泰B1007(商场负1层),120.09818052666066,30.149236776478098
B0M65RJVP3,Full Hall 满堂烘焙(华星路店),3.9,13376434314,糕饼店,50800,23,华星路6-1-5A,120.1233954191575,30.28175760831602
B0FFICB9WD,南宋胡记(灵隐店),4.6,13372574321,糕饼店,50800,37,灵隐路38号隐市F1层,120.10206523318497,30.242820379161365
B0JA4KRL78,华作烘焙(翰墨香林店),4.1,13365267687,糕饼店,50800,14,留和路502-11号一楼,120.01452292975073,30.21486369335819
B0K2NS0OZI,星可甜安心烘焙(益乐路店),4.5,13336097379,糕饼店,50800,15,益乐路42-1号,120.10949472740623,30.28235678227276
B0J6PD06U9,杨先生糕点(体育场店),4.5,13136154416,糕饼店,50800,25,北山街道体育场529号(武林门地铁站F口步行340米),120.14569163977218,30.27051614954662
B0M6OHL04E,和熟·巴斯克芝士蛋糕(西溪天街店),4.2,13123915356,糕饼店,50800,30,西溪天街B1层(蒋村地铁站D出入口麦记牛奶对面),120.06336622426302,30.296426080127134
B023B1A3VN,巴黎贝甜(文二路店),4.5,13116734860,糕饼店,50800,33,文二路181号(下宁桥地铁站B口步行130米),120.13271896327542,30.28524032074846
B0JUG5IVL5,岁安千层蛋糕(信鸿花园北区店),3.6,13073630704,糕饼店,50800,24,灯彩街246号,120.0781102856983,30.327780208436334
B0KAUXVQ3J,铴圆烘培工作室,3.9,13067023999,糕饼店,50800,50,留下街道西溪路915号,120.06058954807355,30.245983674560037
B0K1XBZ9M1,菲菲家蛋糕甜品(方家苑店),4.5,,糕饼店,50800,36,方家苑东南门西60米,120.0668045663572,30.163529758771507
B0LAZ5ZEEZ,面包搭子bread buddy,4.5,,糕饼店,50800,20,紫萱路347号,120.06441258858345,30.331211340068283
B0I1DMPLD9,海滨集团,4.5,,糕饼店,50800,,西溪路596号(古墩路地铁站出入口步行420米),120.09699850872204,30.264060343019725
B0JUDUF09L,古早万丹传统台湾糕点(龙湖杭州西溪天街店),4.4,,糕饼店,50800,30,西溪龙湖天街B1-45B(蒋村地铁站出入口旁),120.06404781325809,30.29610421190959
B0K0992HWN,巴黎贝甜(龙湖杭州紫荆天街店),4.3,,糕饼店,50800,26,三墩镇古墩路1009号龙湖杭州紫荆天街B1层B1-02,120.0872516769815,30.322690500868376
B0L1YUEFI1,山灵许许甜品店,4.2,,糕饼店,50800,60,天竺路,120.10197135897779,30.239917556544857
B0I2HC4RCH,西溪糕团,4.2,,糕饼店,50800,28,西溪国家湿地公园河渚街,120.06717888765415,30.275106491080546
B0L1U53Q63,杨先生糕点(西溪国家湿地公园店),4.0,,糕饼店,50800,56,西溪景区周家村景点(西溪湿地南地铁站A口步行490米),120.05708643618928,30.25999091809786
B0LKH9QOTP,甜丫丫(303生活广场店),4.0,,糕饼店,50800,21,厚仁路313号303生活广场,120.07385179102278,30.33464658321174
